1990/1/4,39600,39600,39060,39080,
1990/1/5,39260,39260,38540,38800,
1990/1/8,38680,38850,38560,38820,
1990/1/9,38820,38820,38300,38440,
1990/1/10,38330,38330,38110,38220,
1990/1/11,38340,38690,38210,38500,
1990/1/12,38400,38410,38180,38230,
1990/1/16,37630,37700,37150,37150,
1990/1/17,37550,37730,37350,37430,
1990/1/18,37420,37570,36980,37100,
1990/1/19,36860,37390,36770,37390,
1990/1/22,37510,37920,37400,37920,
1990/1/23,37600,37950,37600,37690,
1990/1/24,37820,37860,37120,37200,
1990/1/25,37450,37570,37170,37450,
1990/1/26,37470,37560,37250,37310,
1990/1/29,37430,37570,37400,37570,
1990/1/30,37690,37710,37520,37560,
1990/1/31,37320,37520,37250,37470,
1990/2/1,37650,37650,37490,37620,
1990/2/2,37660,37890,37620,37840,
1990/2/5,37960,37970,37900,37920,
1990/2/6,38100,38150,37980,37980,
1990/2/7,37930,37950,37590,37750,
1990/2/8,37870,37870,37540,37710,
1990/2/9,37660,37670,37480,37580,
1990/2/13,37490,37580,37350,37350,
1990/2/14,37460,37520,37380,37510,
1990/2/15,37510,37960,37510,37800,
1990/2/16,37950,37980,37700,37810,
1990/2/19,37860,37920,37480,37500,
1990/2/20,37270,37480,37200,37220,
1990/2/21,37020,37060,36020,36200,
1990/2/22,36320,36430,35070,36000,
1990/2/23,35640,35640,34840,34900,
1990/2/26,33800,33860,33700,33700,
1990/2/27,34180,34200,32710,34120,
1990/2/28,34480,34800,34220,34500,
1990/3/1,34140,34500,33890,34030,
1990/3/2,33910,34230,33740,34030,
1990/3/5,33910,33940,33740,33770,
1990/3/6,33810,34010,33630,33790,
1990/3/7,33430,33540,33000,33150,
1990/3/8,33000,33930,32780,33710,
1990/3/9,34670,34870,34530,34570,
1990/3/12,34450,34460,33840,33870,
1990/3/13,33390,33540,32960,32960,
1990/3/14,32840,33360,32670,32950,
1990/3/15,33200,33340,33060,33290,
1990/3/16,33500,33630,33090,33320,
1990/3/19,33400,33420,32120,32120,
1990/3/20,32120,32560,31400,31600,
1990/3/22,30400,30800,30400,30400,
1990/3/23,30760,31120,30220,31120,
1990/3/26,31360,32320,31300,32320,
1990/3/27,32440,33130,31940,32300,
1990/3/28,31940,32310,31790,31920,
1990/3/29,32000,32220,31540,31700,
1990/3/30,31460,31510,30500,30500,
1990/4/2,29300,29440,29300,29300,
1990/4/3,29500,30000,28580,29990,
1990/4/4,30080,30270,29090,29090,
1990/4/5,28700,29210,28190,29200,
1990/4/6,29830,30100,29690,30100,
1990/4/9,30700,31290,30650,30990,
1990/4/10,30510,30870,30200,30200,
1990/4/11,30560,30760,30020,30100,
1990/4/12,30340,30430,29790,29930,
1990/4/13,29840,29930,29450,29480,
1990/4/16,29120,29120,28710,28960,
1990/4/17,28870,29460,28820,29050,
1990/4/18,28960,29950,28960,29950,
1990/4/19,30390,30750,30340,30400,
1990/4/20,30520,30660,30150,30400,
1990/4/23,30300,30520,29940,29990,
1990/4/24,29810,30120,29690,30080,
1990/4/25,30200,30220,29840,30050,
1990/4/26,29990,30140,29860,30020,
1990/4/27,29960,30030,29890,29990,
1990/5/1,29930,30160,29910,30160,
1990/5/2,30280,30540,30260,30500,
1990/5/7,30980,31480,30950,31200,
1990/5/8,31320,31420,31050,31220,
1990/5/9,31340,31370,31060,31320,
1990/5/10,31440,31550,31270,31340,
1990/5/11,31440,32120,31390,32010,
1990/5/14,32370,32430,32180,32230,
1990/5/15,32230,32590,32080,32130,
1990/5/16,32010,32270,32010,32100,
1990/5/17,32090,32470,32070,32330,
1990/5/18,32450,32450,32150,32240,
1990/5/21,32000,32110,31830,31830,
1990/5/22,31840,32300,31830,32300,
1990/5/23,32420,32630,32370,32450,
1990/5/24,32550,32720,32420,32690,
1990/5/25,32810,33240,32780,33130,
1990/5/28,33370,33600,33370,33530,
1990/5/29,33410,33530,32760,32760,
1990/5/30,32880,33170,32440,33100,
1990/5/31,32980,33250,32930,33090,
1990/6/1,32970,33060,32860,32870,
1990/6/4,32990,33150,32960,33120,
1990/6/5,33120,33180,32960,33020,
1990/6/6,33000,33110,32880,33100,
1990/6/7,33080,33300,33080,33180,
1990/6/8,34080,34160,33680,33770,
1990/6/11,33420,33450,33080,33080,
1990/6/12,33100,33450,32870,33100,
1990/6/13,33100,33260,32950,33200,
1990/6/14,33440,33580,33290,33560,
1990/6/15,33440,33530,33330,33360,
1990/6/18,33360,33420,33030,33100,
1990/6/19,32860,32900,32680,32730,
1990/6/20,32840,32980,32730,32940,
1990/6/21,32900,32960,32660,32670,
1990/6/22,32550,32610,32350,32360,
1990/6/25,32000,32000,31760,31790,
1990/6/26,31910,32410,31890,32380,
1990/6/27,32740,32900,32630,32780,
1990/6/28,32890,32890,32570,32850,
1990/6/29,32890,32970,32560,32560,
1990/7/2,32440,32870,32350,32850,
1990/7/3,32950,33010,32760,32960,
1990/7/4,33140,33320,33080,33080,
1990/7/5,33100,33220,33030,33040,
1990/7/6,32930,33230,32930,33230,
1990/7/9,33140,33300,33090,33200,
1990/7/10,33240,33240,32790,32830,
1990/7/11,32800,33160,32800,33060,
1990/7/12,33140,33200,32870,33030,
1990/7/13,33270,33290,33100,33200,
1990/7/16,33300,33660,33300,33630,
1990/7/17,33780,33800,33580,33680,
1990/7/18,33700,33720,33530,33560,
1990/7/19,33440,33530,33300,33300,
1990/7/20,33180,33320,32750,32750,
1990/7/23,32630,32720,32180,32300,
1990/7/24,32180,32400,31900,32050,
1990/7/25,32280,32320,32050,32260,
1990/7/26,32220,32240,31710,31770,
1990/7/27,31530,31530,30700,31070,
1990/7/30,31100,31130,30570,30910,
1990/7/31,31270,31700,31170,31630,
1990/8/1,31870,31950,30900,30950,
1990/8/2,31030,31150,30060,30350,
1990/8/3,29900,30400,29530,29550,
1990/8/6,28900,28910,28630,28630,
1990/8/7,27820,28380,27730,27730,
1990/8/8,28090,28630,27650,28500,
1990/8/9,28500,28570,27750,28030,
1990/8/10,28210,28260,27150,27200,
1990/8/13,26930,26930,26300,26300,
1990/8/14,26570,27100,25880,27100,
1990/8/15,27460,28000,27330,28000,
1990/8/16,27730,27750,27310,27460,
1990/8/17,26920,26940,26560,26560,
1990/8/20,26470,27000,26300,26480,
1990/8/21,26930,27050,26140,26140,
1990/8/22,25680,25700,25230,25230,
1990/8/23,24690,24710,24330,24330,
1990/8/24,24030,24590,23680,23840,
1990/8/27,24640,25040,24570,25040,
1990/8/28,25890,25890,25430,25760,
1990/8/29,25460,25460,24860,24860,
1990/8/30,25160,25760,24740,25760,
1990/8/31,25660,26370,25650,25980,
1990/9/3,26180,26180,25370,25420,
1990/9/4,25250,25500,24810,24990,
1990/9/5,24730,24740,23930,23940,
1990/9/6,23990,24060,23400,23430,
1990/9/7,23730,23860,23390,23780,
1990/9/10,24380,24930,24370,24930,
1990/9/11,24730,24910,24420,24520,
1990/9/12,24420,25420,24360,25250,
1990/9/13,25300,25420,25090,25390,
1990/9/14,25370,25520,24990,24990,
1990/9/17,24490,24530,24120,24150,
1990/9/18,24050,24120,23250,23560,
1990/9/19,23860,24240,23810,23840,
1990/9/20,23890,24020,23520,23740,
1990/9/21,23290,23460,23180,23380,
1990/9/25,23330,23550,23260,23300,
1990/9/26,23500,23500,22400,22400,
1990/9/27,22300,22520,21800,21910,
1990/9/28,21760,21920,21010,21010,
1990/10/1,21260,21260,20110,20410,
1990/10/3,22310,22310,22260,22310,
1990/10/4,22260,22570,22100,22310,
1990/10/5,22710,23210,22670,23210,
1990/10/8,23510,24110,23410,24110,
1990/10/9,24460,24460,23670,23710,
1990/10/11,23120,23120,22970,22970,
1990/10/12,22620,22770,22310,22730,
1990/10/15,23280,23630,23270,23630,
1990/10/16,23880,24320,23780,24300,
1990/10/17,24350,24500,23950,24150,
1990/10/18,24250,24740,23990,24540,
1990/10/19,24790,25360,24740,24890,
1990/10/22,24990,25710,24980,25500,
1990/10/23,25700,25910,25400,25400,
1990/10/24,25100,25230,24880,25200,
1990/10/25,25450,25920,25430,25750,
1990/10/26,25450,25660,25250,25450,
1990/10/29,25450,25750,25450,25660,
1990/10/30,25510,25540,25230,25490,
1990/10/31,25590,25730,25470,25480,
1990/11/1,24780,24810,24430,24430,
1990/11/2,24480,24620,23870,24460,
1990/11/5,24810,24940,24610,24720,
1990/11/6,24820,24840,23950,24000,
1990/11/7,23600,23820,23480,23820,
1990/11/8,23270,23320,22990,23090,
1990/11/9,22890,23040,22640,23040,
1990/11/13,23940,23940,23920,23940,
1990/11/14,23940,24340,23870,24010,
1990/11/15,24110,24230,23570,23570,
1990/11/16,23220,23420,22990,23300,
1990/11/19,23600,23750,23390,23750,
1990/11/20,23560,23660,23400,23400,
1990/11/21,23050,23080,22830,23080,
1990/11/22,23280,23720,23150,23700,
1990/11/26,23750,24030,23750,24020,
1990/11/27,23870,24030,23750,23870,
1990/11/28,23970,24010,23200,23220,
1990/11/29,22770,22800,22420,22750,
1990/11/30,22250,22720,22130,22670,
1990/12/3,23270,23330,22920,22950,
1990/12/4,22450,22520,22050,22050,
1990/12/5,22250,22440,21870,22390,
1990/12/6,22690,22830,22570,22700,
1990/12/7,23350,23600,23230,23600,
1990/12/10,23900,23920,23420,23740,
1990/12/11,23540,24050,23440,24020,
1990/12/12,24020,24410,23960,24110,
1990/12/13,24260,24590,24130,24560,
1990/12/14,24770,25030,24740,24860,
1990/12/17,24660,24790,24580,24670,
1990/12/18,24670,25030,24670,25020,
1990/12/19,25620,25780,25470,25510,
1990/12/20,25410,25480,25080,25080,
1990/12/21,24730,24860,24530,24780,
1990/12/25,24530,24580,24300,24300,
1990/12/26,24350,24550,24260,24540,
1990/12/27,24520,24860,24430,24640,
1990/12/28,24690,24700,24180,24180,
1991/1/4,24430,24700,24310,24700,
1991/1/7,24500,24520,24210,24210,
1991/1/8,23660,23680,23310,23310,
1991/1/9,23210,23570,23150,23500,
1991/1/10,23250,23480,23200,23410,
1991/1/11,23510,23650,23270,23650,
1991/1/14,23350,23550,23280,23500,
1991/1/16,23090,23100,22660,22790,
1991/1/17,22490,23690,22490,23690,
1991/1/18,23940,24510,23770,24180,
1991/1/21,23980,24110,23720,23740,
1991/1/22,23890,23910,23590,23750,
1991/1/23,23500,23550,23340,23500,
1991/1/24,23550,23820,23550,23740,
1991/1/25,23940,24050,23890,23930,
1991/1/28,23910,23920,23790,23830,
1991/1/29,23930,23940,23790,23820,
1991/1/30,23850,23940,23770,23800,
1991/1/31,24000,24000,23570,23570,
1991/2/1,23520,23560,23130,23550,
1991/2/4,23600,23670,23420,23670,
1991/2/5,23870,24140,23840,24100,
1991/2/6,24300,24530,24150,24150,
1991/2/7,24350,24400,24190,24400,
1991/2/8,24450,24550,24280,24460,
1991/2/12,24860,25320,24860,25130,
1991/2/13,25180,25560,25130,25320,
1991/2/14,25520,25570,25370,25430,
1991/2/15,25280,25430,25200,25430,
1991/2/18,26130,26330,26100,26330,
1991/2/19,26380,26670,26180,26450,
1991/2/20,26350,26470,26110,26350,
1991/2/21,26150,26310,26120,26250,
1991/2/22,26350,26400,26160,26160,
1991/2/25,26210,26530,26090,26520,
1991/2/26,26770,26900,26550,26560,
1991/2/27,26360,26360,26150,26240,
1991/2/28,26390,26780,26360,26450,
1991/3/1,26300,26350,25950,25950,
1991/3/4,25900,26180,25850,26180,
1991/3/5,26230,26250,26060,26180,
1991/3/6,26380,26540,26310,26510,
1991/3/7,26560,26680,26280,26410,
1991/3/8,27050,27130,26840,27080,
1991/3/11,27100,27320,27030,27290,
1991/3/12,27240,27360,27180,27240,
1991/3/13,27190,27190,26940,27010,
1991/3/14,27150,27200,27050,27200,
1991/3/15,27250,27680,27190,27610,
1991/3/18,27660,27940,27650,27790,
1991/3/19,27690,27900,27680,27750,
1991/3/20,27500,27520,27250,27320,
1991/3/22,27470,27510,27340,27430,
1991/3/25,27480,27520,27350,27350,
1991/3/26,27300,27400,27000,27000,
1991/3/27,27150,27190,26660,26680,
1991/3/28,26500,26850,26440,26720,
1991/3/29,26620,26780,26480,26500,
1991/4/1,26350,26460,26220,26370,
1991/4/2,26330,26750,26310,26750,
1991/4/3,27150,27310,27080,27220,
1991/4/4,27190,27330,27090,27110,
1991/4/5,27210,27300,27130,27300,
1991/4/8,27200,27330,27000,27000,
1991/4/9,27000,27090,26800,26850,
1991/4/10,26700,26820,26610,26820,
1991/4/11,26770,26870,26650,26680,
1991/4/12,26830,27120,26790,27070,
1991/4/15,27180,27400,27170,27250,
1991/4/16,27350,27410,27080,27380,
1991/4/17,27530,27620,27420,27420,
1991/4/18,27470,27500,27200,27210,
1991/4/19,27110,27160,27000,27090,
1991/4/22,26840,26880,26780,26820,
1991/4/23,26720,27040,26710,27010,
1991/4/24,27010,27060,26750,26750,
1991/4/25,26800,26820,26540,26590,
1991/4/26,26610,26720,26470,26680,
1991/4/30,26630,26650,26430,26440,
1991/5/1,26640,26980,26580,26930,
1991/5/2,26990,27060,26840,26930,
1991/5/7,26880,26900,26710,26730,
1991/5/8,26650,26720,26570,26710,
1991/5/9,26760,26850,26640,26640,
1991/5/10,26780,26800,26620,26700,
1991/5/13,26550,26690,26500,26510,
1991/5/14,26560,26650,26380,26380,
1991/5/15,26230,26320,26050,26070,
1991/5/16,26020,26060,25800,25850,
1991/5/17,26080,26090,25910,26050,
1991/5/20,26020,26030,25610,25660,
1991/5/21,25610,25860,25440,25820,
1991/5/22,25920,25990,25550,25600,
1991/5/23,25780,25950,25540,25880,
1991/5/24,25830,25880,25690,25810,
1991/5/27,25780,25830,25620,25620,
1991/5/28,25610,25710,25550,25700,
1991/5/29,25810,25860,25730,25780,
1991/5/30,25760,25910,25740,25850,
1991/5/31,26000,26100,25950,26010,
1991/6/3,26060,26080,25800,25800,
1991/6/4,25740,25810,25650,25710,
1991/6/5,25700,25700,25350,25380,
1991/6/6,25130,25230,25040,25170,
1991/6/7,25220,25260,25090,25200,
1991/6/10,24930,24940,24610,24610,
1991/6/11,24460,24750,24460,24700,
1991/6/12,24800,24820,24470,24550,
1991/6/13,24350,24700,24340,24700,
1991/6/14,25520,25770,25430,25610,
1991/6/17,25660,25730,25460,25470,
1991/6/18,25360,25390,25200,25220,
1991/6/19,24920,24930,24460,24600,
1991/6/20,24620,24770,24330,24710,
1991/6/21,24820,24980,24620,24900,
1991/6/24,24650,24680,24190,24200,
1991/6/25,23950,24500,23920,24480,
1991/6/26,24580,24670,24190,24190,
1991/6/27,24080,24330,23860,24010,
1991/6/28,24200,24260,23800,23800,
1991/7/1,24250,24700,24150,24700,
1991/7/2,24730,24910,24500,24510,
1991/7/3,24390,24440,23830,23920,
1991/7/4,23620,23800,23480,23750,
1991/7/5,23780,23830,23400,23400,
1991/7/8,23370,23510,22630,22650,
1991/7/9,22800,22950,22250,22950,
1991/7/10,23100,23530,22870,23420,
1991/7/11,23300,23460,23280,23330,
1991/7/12,23390,23560,23300,23510,
1991/7/15,23760,24030,23740,24020,
1991/7/16,24030,24070,23690,23690,
1991/7/17,23570,23670,23370,23510,
1991/7/18,23450,23460,22980,23270,
1991/7/19,23420,23480,23190,23350,
1991/7/22,23320,23410,23100,23100,
1991/7/23,22980,23300,22870,23300,
1991/7/24,23270,23790,23260,23770,
1991/7/25,23830,23860,23560,23640,
1991/7/26,23550,24070,23520,23920,
1991/7/29,23950,24060,23800,23880,
1991/7/30,23950,24330,23940,24300,
1991/7/31,24390,24490,24310,24370,
1991/8/1,24350,24380,24190,24270,
1991/8/2,24180,24420,24160,24400,
1991/8/5,24450,24480,24110,24110,
1991/8/6,24050,24060,23740,23820,
1991/8/7,24000,24080,23760,24080,
1991/8/8,24050,24150,23870,23890,
1991/8/9,23850,23880,23720,23820,
1991/8/12,23610,23610,23160,23190,
1991/8/13,23160,23390,23120,23220,
1991/8/14,23400,23620,23370,23530,
1991/8/15,23500,23640,23330,23360,
1991/8/16,23350,23410,23080,23100,
1991/8/19,22920,22940,22200,22200,
1991/8/20,22170,22230,21670,22060,
1991/8/21,22150,22710,22100,22280,
1991/8/22,22780,22910,22670,22780,
1991/8/23,22590,22610,22140,22150,
1991/8/26,22180,22180,21680,21810,
1991/8/27,21750,22100,21580,21860,
1991/8/28,21850,22000,21710,21930,
1991/8/29,22050,22270,22010,22250,
1991/8/30,22460,22570,22370,22410,
1991/9/2,22440,22710,22270,22700,
1991/9/3,22710,22790,22480,22520,
1991/9/4,22400,22500,22350,22450,
1991/9/5,22480,22720,22430,22700,
1991/9/6,22690,23050,22670,22830,
1991/9/9,22800,23000,22610,22620,
1991/9/10,22650,22670,22380,22510,
1991/9/11,22330,22640,22300,22600,
1991/9/12,22660,22740,22500,22500,
1991/9/13,23540,23900,23460,23900,
1991/9/17,24110,24230,24020,24090,
1991/9/18,23940,24110,23880,24110,
1991/9/19,24050,24280,23960,24030,
1991/9/20,24180,24280,23900,23970,
1991/9/24,24000,24250,23970,24250,
1991/9/25,24280,24380,24170,24280,
1991/9/26,24200,24650,24130,24650,
1991/9/27,24620,24760,24550,24650,
1991/9/30,24590,24600,24460,24510,
1991/10/1,24430,24970,24410,24890,
1991/10/2,24920,24970,24780,24810,
1991/10/3,24780,25230,24760,25160,
1991/10/4,25190,25200,24930,24940,
1991/10/7,24910,24930,24770,24780,
1991/10/8,24640,24850,24560,24570,
1991/10/9,24540,24800,24510,24690,
1991/10/11,24650,24660,24520,24520,
1991/10/14,24600,24630,24280,24300,
1991/10/15,24450,24730,24350,24700,
1991/10/16,24760,24820,24610,24660,
1991/10/17,24780,25040,24770,24940,
1991/10/18,24910,25300,24870,25260,
1991/10/21,25380,25500,25240,25240,
1991/10/22,25120,25370,25090,25190,
1991/10/23,25130,25220,25070,25200,
1991/10/24,25260,25450,25240,25370,
1991/10/25,25310,25330,25200,25290,
1991/10/28,25320,25380,25240,25380,
1991/10/29,25560,25620,25530,25570,
1991/10/30,25630,25640,25350,25350,
1991/10/31,25320,25470,25320,25440,
1991/11/1,25400,25420,25250,25360,
1991/11/5,25350,25370,25200,25210,
1991/11/6,25060,25150,24960,25000,
1991/11/7,25040,25060,24880,24910,
1991/11/8,24940,24960,24600,24600,
1991/11/11,24570,24670,24480,24580,
1991/11/12,24700,25000,24650,24990,
1991/11/13,25050,25050,24610,24620,
1991/11/14,24590,24810,24260,24400,
1991/11/15,24420,24490,24190,24270,
1991/11/18,23830,23840,23420,23630,
1991/11/19,23720,23810,23430,23440,
1991/11/20,23290,23490,23130,23440,
1991/11/21,23530,23560,23130,23260,
1991/11/22,23290,23330,23040,23110,
1991/11/25,23050,23120,22880,23000,
1991/11/26,23180,23340,23000,23340,
1991/11/27,23310,23410,23190,23190,
1991/11/28,22950,22970,22730,22900,
1991/11/29,22950,23060,22620,22630,
1991/12/2,22480,22490,22040,22040,
1991/12/3,22100,22440,21950,22220,
1991/12/4,22250,22750,22240,22750,
1991/12/5,22630,22680,22440,22560,
1991/12/6,22500,22580,22360,22370,
1991/12/9,22430,22430,22260,22310,
1991/12/10,22250,22290,21810,21810,
1991/12/11,21550,21600,21080,21370,
1991/12/12,21700,21990,21590,21850,
1991/12/13,22660,23190,22550,23130,
1991/12/16,23070,23270,22890,23240,
1991/12/17,23210,23430,23060,23060,
1991/12/18,22820,22960,22740,22740,
1991/12/19,22700,22730,22300,22400,
1991/12/20,22370,22550,22020,22040,
1991/12/24,22550,22560,21800,22090,
1991/12/25,22330,22770,22300,22770,
1991/12/26,22930,23120,22750,22870,
1991/12/27,23100,23170,22730,22770,
1991/12/30,23100,23430,23100,23400,
1992/1/7,24220,24300,23790,23870,
1992/1/8,23800,23810,22960,22960,
1992/1/9,22950,23260,22790,23240,
1992/1/10,22890,22900,22430,22540,
1992/1/13,21890,22100,21740,21860,
1992/1/14,21830,22210,21830,22100,
1992/1/16,22310,22340,21680,21760,
1992/1/17,21570,21780,21310,21520,
1992/1/20,21500,21520,20840,21000,
1992/1/21,21220,21440,20800,20920,
1992/1/22,21030,21670,20880,21590,
1992/1/23,21790,22020,21640,21720,
1992/1/24,21450,21480,21160,21310,
1992/1/27,21130,21240,20980,21210,
1992/1/28,21240,21610,21230,21550,
1992/1/29,21670,21730,21370,21640,
1992/1/30,21550,21940,21540,21820,
1992/1/31,21970,22520,21940,22350,
1992/2/3,22470,22520,22110,22180,
1992/2/4,22010,22260,21920,21970,
1992/2/5,22030,22310,21950,22080,
1992/2/6,22290,22470,22200,22460,
1992/2/7,22490,22590,22240,22320,
1992/2/10,22110,22120,21920,21940,
1992/2/12,21800,21820,21570,21580,
1992/2/13,21550,21750,21490,21610,
1992/2/14,21460,21470,21070,21090,
1992/2/17,20840,21120,20660,21120,
1992/2/18,21270,21410,20880,20880,
1992/2/19,20610,20850,20550,20810,
1992/2/20,20840,20950,20690,20880,
1992/2/21,21150,21240,20990,21240,
1992/2/24,21270,21330,20940,20970,
1992/2/25,20940,21240,20840,21140,
1992/2/26,21110,21490,21010,21480,
1992/2/27,21600,21630,21390,21410,
1992/2/28,21440,21470,21300,21450,
1992/3/2,21480,21640,21420,21570,
1992/3/3,21510,21600,21090,21090,
1992/3/4,20970,21190,20910,21190,
1992/3/5,21130,21150,20920,20970,
1992/3/6,20910,21160,20900,21040,
1992/3/9,21030,21030,20770,20900,
1992/3/10,20780,20880,20700,20880,
1992/3/11,20760,20780,20650,20680,
1992/3/12,20470,20710,20450,20650,
1992/3/13,20790,20880,20420,20610,
1992/3/16,20520,20530,20020,20120,
1992/3/17,20120,20270,19890,20110,
1992/3/18,20080,20090,19790,19830,
1992/3/19,19980,20430,19940,20430,
1992/3/23,20580,20710,20350,20380,
1992/3/24,20350,20370,20090,20110,
1992/3/25,20080,20440,20030,20410,
1992/3/26,20560,20590,20240,20240,
1992/3/27,20210,20260,19960,20030,
1992/3/30,19820,20070,19760,19970,
1992/3/31,20120,20140,19570,19580,
1992/4/1,19550,19580,18980,18980,
1992/4/2,18950,19100,18380,18650,
1992/4/3,18680,18710,18090,18690,
1992/4/6,18720,18820,18510,18650,
1992/4/7,18680,18700,18050,18050,
1992/4/8,17660,17660,17450,17450,
1992/4/9,17420,17690,17120,17120,
1992/4/10,17360,17630,17360,17630,
1992/4/13,17750,18020,17520,17520,
1992/4/14,17330,17700,17070,17610,
1992/4/15,18000,18190,17900,18010,
1992/4/16,18040,18310,17810,18070,
1992/4/17,17890,17950,17590,17710,
1992/4/20,17380,17420,17080,17080,
1992/4/21,16900,17220,16750,16950,
1992/4/22,17040,17090,16630,16810,
1992/4/23,16930,17440,16900,17440,
1992/4/24,17500,17720,17160,17610,
1992/4/27,17460,17740,17340,17560,
1992/4/28,17590,17720,17420,17620,
1992/4/30,17640,17680,17380,17380,
1992/5/1,17360,17530,17300,17370,
1992/5/6,17450,17970,17440,17900,
1992/5/7,17930,18490,17670,18350,
1992/5/8,18320,18550,18240,18470,
1992/5/11,18650,18800,18570,18590,
1992/5/12,18680,18780,18520,18620,
1992/5/13,18590,18920,18470,18910,
1992/5/14,19000,19120,18870,18960,
1992/5/15,18710,18750,18350,18350,
1992/5/18,18350,18520,18210,18430,
1992/5/19,18670,18860,18610,18860,
1992/5/20,18890,19010,18690,18690,
1992/5/21,18650,18840,18620,18720,
1992/5/22,18510,18590,18220,18260,
1992/5/25,18290,18520,18280,18520,
1992/5/26,18460,18570,18230,18240,
1992/5/27,18030,18030,17640,17660,
1992/5/28,17780,18010,17680,17970,
1992/5/29,18090,18430,18050,18380,
1992/6/1,18440,18580,18070,18070,
1992/6/2,18060,18350,17960,18340,
1992/6/3,18190,18320,18100,18150,
1992/6/4,18150,18170,17860,17910,
1992/6/5,17820,17890,17700,17800,
1992/6/8,17570,17620,17330,17620,
1992/6/9,17650,17890,17530,17860,
1992/6/10,17770,18000,17570,17600,
1992/6/11,17660,17910,17620,17790,
1992/6/12,17990,18050,17490,17490,
1992/6/15,17280,17280,17050,17110,
1992/6/16,17140,17320,16980,17000,
1992/6/17,16880,16940,16680,16690,
1992/6/18,16210,16440,16090,16140,
1992/6/19,16370,16530,16240,16410,
1992/6/22,16650,16720,15960,15960,
1992/6/23,15930,16330,15890,16150,
1992/6/24,16350,16410,15820,15870,
1992/6/25,15930,16250,15770,16160,
1992/6/26,16250,16310,15760,15880,
1992/6/29,15910,15970,15660,15780,
1992/6/30,15900,16120,15860,15990,
1992/7/1,16020,16070,15740,16060,
1992/7/2,16300,16780,16290,16710,
1992/7/3,16750,17040,16640,16880,
1992/7/6,16820,16920,16680,16710,
1992/7/7,16740,16780,16450,16530,
1992/7/8,16320,16580,16300,16580,
1992/7/9,16670,17030,16660,16850,
1992/7/10,17000,17070,16710,16840,
1992/7/13,16810,17300,16760,17300,
1992/7/14,17240,17360,17030,17140,
1992/7/15,17200,17390,17160,17160,
1992/7/16,17130,17160,16980,17050,
1992/7/17,16840,16870,16530,16530,
1992/7/20,16200,16220,15930,15930,
1992/7/21,15900,16080,15780,16030,
1992/7/22,16030,16100,15460,15460,
1992/7/23,15430,16060,15320,16010,
1992/7/24,15710,15710,15430,15500,
1992/7/27,16040,16080,15290,15290,
1992/7/28,15280,15550,15150,15440,
1992/7/29,15590,15630,15030,15120,
1992/7/30,15270,15630,15260,15570,
1992/7/31,15590,15980,15430,15870,
1992/8/3,15810,16010,15650,15670,
1992/8/4,15640,16010,15620,15840,
1992/8/5,15830,16110,15780,16050,
1992/8/6,16170,16190,15880,15970,
1992/8/7,15790,15870,15440,15450,
1992/8/10,15090,15140,14910,15110,
1992/8/11,15170,15200,14800,14830,
1992/8/12,14800,14940,14680,14820,
1992/8/13,14880,15030,14760,14820,
1992/8/14,14730,14980,14680,14890,
1992/8/17,15010,15190,14910,14920,
1992/8/18,14830,14860,14320,14330,
1992/8/19,14360,14870,14270,14830,
1992/8/20,14790,15420,14700,15290,
1992/8/21,15650,15890,15610,15890,
1992/8/24,16190,16490,16180,16490,
1992/8/25,16370,16770,16330,16400,
1992/8/26,16460,16710,16350,16560,
1992/8/27,17160,17160,17160,17160,
1992/8/28,17400,17760,17340,17760,
1992/8/31,17940,18170,17780,17940,
1992/9/1,18030,18130,17700,17750,
1992/9/2,17600,17710,17500,17610,
1992/9/3,17640,18210,17440,18210,
1992/9/4,18750,18810,18580,18710,
1992/9/7,18680,18950,18600,18600,
1992/9/8,18510,18810,18420,18520,
1992/9/9,18340,18560,18250,18400,
1992/9/10,19030,19270,19020,19210,
1992/9/11,19000,19030,18580,18580,
1992/9/14,18550,18710,18370,18710,
1992/9/16,18120,18210,18110,18110,
1992/9/17,18080,18350,17930,18260,
1992/9/18,18200,18330,17890,18280,
1992/9/21,18430,18560,18250,18270,
1992/9/22,18150,18600,18120,18470,
1992/9/24,18710,18870,18690,18750,
1992/9/25,18780,18830,18500,18520,
1992/9/28,18400,18560,18120,18140,
1992/9/29,18100,18210,17690,17920,
1992/9/30,17910,18040,17590,17590,
1992/10/1,17550,17670,17310,17330,
1992/10/2,17500,17690,17400,17400,
1992/10/5,17090,17260,17050,17190,
1992/10/6,17160,17320,16980,17290,
1992/10/7,17400,17590,17270,17270,
1992/10/8,17180,17330,17130,17260,
1992/10/9,17290,17340,17040,17200,
1992/10/12,17170,17420,17170,17420,
1992/10/13,17500,17680,17480,17660,
1992/10/14,17810,17810,17450,17450,
1992/10/15,17420,17730,17390,17730,
1992/10/16,17610,17710,17320,17320,
1992/10/19,17350,17350,16910,16960,
1992/10/20,16990,17120,16840,16960,
1992/10/21,17020,17150,16880,17150,
1992/10/22,17120,17220,17030,17040,
1992/10/23,17120,17160,16970,17150,
1992/10/26,17210,17240,17050,17060,
1992/10/27,17090,17260,17040,17240,
1992/10/28,17270,17360,17100,17130,
1992/10/29,17140,17140,16930,16960,
1992/10/30,16880,16900,16680,16760,
1992/11/2,16670,16820,16640,16820,
1992/11/4,16850,17050,16760,17020,
1992/11/5,16970,17160,16960,17070,
